time,second,totalvolt(V),totalcurrent(A),excitvolt(V),excitcurrent(A),phaseAvolt(V),phaseBvolt(V),phaseCvolt(V)
2022.08.31  11:24:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:24:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:25:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:26:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:27:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:28:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:29:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:30:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:30:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:30:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  11:30:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
